# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Mon Oct 17 19:20:27 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01520	Y = 0.27554	[M/H] = 0.015	eta_R = 0.200	Age = 	1.0000e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.015200	9.0000	2.11379981	2.1138	1.6598	3.8512	3.4600	0.621	0.942	0.872	0.571	0.380	0.214	0.011	-0.130	-0.149	3.27531123	2
	0.015200	9.0000	2.11390924	2.1139	1.6667	3.8396	3.4070	0.603	0.963	0.897	0.561	0.346	0.160	-0.069	-0.232	-0.252	3.27531648	2
	0.015200	9.0000	2.11403227	2.1140	1.6698	3.8282	3.3582	0.596	1.000	0.935	0.562	0.324	0.117	-0.137	-0.323	-0.345	3.27532268	2
	0.015200	9.0000	2.11416984	2.1142	1.6697	3.8170	3.3136	0.596	1.055	0.986	0.572	0.312	0.086	-0.195	-0.404	-0.428	3.27532935	2
	0.015200	9.0000	2.11433244	2.1143	1.6668	3.8059	3.2721	0.603	1.124	1.047	0.592	0.308	0.063	-0.245	-0.476	-0.503	3.27533746	2
	0.015200	9.0000	2.11453104	2.1145	1.6606	3.7951	3.2350	0.618	1.223	1.123	0.621	0.312	0.049	-0.286	-0.539	-0.569	3.27534723	2
	0.015200	9.0000	2.11480093	2.1148	1.6487	3.7840	3.2024	0.648	1.369	1.226	0.667	0.328	0.044	-0.317	-0.591	-0.627	3.27536058	2
	0.015200	9.0000	2.11513996	2.1151	1.6283	3.7726	3.1773	0.699	1.534	1.355	0.741	0.372	0.066	-0.325	-0.626	-0.666	3.27537751	2
	0.015200	9.0000	2.11543083	2.1154	1.6057	3.7638	3.1650	0.756	1.675	1.467	0.817	0.429	0.108	-0.308	-0.631	-0.673	3.27539182	2
	0.015200	9.0000	2.11573792	2.1157	1.5756	3.7551	3.1603	0.831	1.839	1.598	0.913	0.506	0.170	-0.270	-0.614	-0.658	3.27540684	2
	0.015200	9.0000	2.11600256	2.1160	1.5447	3.7478	3.1621	0.908	1.997	1.723	1.009	0.587	0.238	-0.224	-0.587	-0.632	3.27541995	2
	0.015200	9.0000	2.11631155	2.1163	1.5052	3.7396	3.1688	1.007	2.197	1.877	1.130	0.690	0.328	-0.159	-0.544	-0.591	3.27543521	2
	0.015200	9.0000	2.11661315	2.1166	1.4693	3.7318	3.1734	1.097	2.393	2.023	1.244	0.785	0.410	-0.101	-0.507	-0.556	3.27545023	2
	0.015200	9.0000	2.11676407	2.1168	1.4547	3.7280	3.1729	1.133	2.485	2.088	1.294	0.825	0.444	-0.079	-0.495	-0.546	3.27545762	3
	0.015200	9.0000	2.11699271	2.1170	1.4455	3.7226	3.1607	1.156	2.589	2.153	1.335	0.854	0.464	-0.077	-0.508	-0.560	3.27546883	3
	0.015200	9.0000	2.11744928	2.1174	1.4550	3.7130	3.1128	1.132	2.720	2.206	1.347	0.842	0.435	-0.137	-0.595	-0.650	3.27549124	3
	0.015200	9.0000	2.11782956	2.1178	1.4898	3.7066	3.0524	1.045	2.741	2.174	1.286	0.765	0.346	-0.248	-0.723	-0.781	3.27551007	3
	0.015200	9.0000	2.11820960	2.1182	1.5355	3.7015	2.9863	0.931	2.716	2.105	1.194	0.659	0.231	-0.381	-0.870	-0.930	3.27552867	3
